title,genre,rating,revenue,release_date
Night at the Museum: Battle of the Smithsonian,asy,5.9,413106170,2009-05-20 00:00:00
Night at the Museum: Battle of the Smithsonian,on,5.9,413106170,2009-05-20 00:00:00
Night at the Museum: Battle of the Smithsonian,dy,5.9,413106170,2009-05-20 00:00:00
Night at the Museum: Battle of the Smithsonian,ly,5.9,413106170,2009-05-20 00:00:00
X-Men Origins: Wolverine,nture,6.2,373062864,2009-04-28 00:00:00
X-Men Origins: Wolverine,on,6.2,373062864,2009-04-28 00:00:00
X-Men Origins: Wolverine,ller,6.2,373062864,2009-04-28 00:00:00
X-Men Origins: Wolverine,nce Fiction,6.2,373062864,2009-04-28 00:00:00
The Matrix Revolutions,nture,6.4,424988211,2003-11-05 00:00:00
The Matrix Revolutions,on,6.4,424988211,2003-11-05 00:00:00
The Matrix Revolutions,ller,6.4,424988211,2003-11-05 00:00:00
The Matrix Revolutions,nce Fiction,6.4,424988211,2003-11-05 00:00:00
Frozen,ation,7.3,1274219009,2013-11-27 00:00:00
Frozen,nture,7.3,1274219009,2013-11-27 00:00:00
Frozen,ly,7.3,1274219009,2013-11-27 00:00:00
The Matrix Reloaded,nture,6.7,738599701,2003-05-15 00:00:00
The Matrix Reloaded,on,6.7,738599701,2003-05-15 00:00:00
The Matrix Reloaded,ller,6.7,738599701,2003-05-15 00:00:00
The Matrix Reloaded,nce Fiction,6.7,738599701,2003-05-15 00:00:00
Thor: The Dark World,on,6.8,644571402,2013-10-29 00:00:00
Thor: The Dark World,nture,6.8,644571402,2013-10-29 00:00:00
Thor: The Dark World,asy,6.8,644571402,2013-10-29 00:00:00
Mad Max: Fury Road,on,7.2,378858340,2015-05-13 00:00:00
Mad Max: Fury Road,nture,7.2,378858340,2015-05-13 00:00:00
Mad Max: Fury Road,nce Fiction,7.2,378858340,2015-05-13 00:00:00
Mad Max: Fury Road,ller,7.2,378858340,2015-05-13 00:00:00
Angels & Demons,ller,6.5,356613439,2009-05-13 00:00:00
Angels & Demons,ery,6.5,356613439,2009-05-13 00:00:00
Thor,nture,6.6,449326618,2011-04-21 00:00:00
Thor,asy,6.6,449326618,2011-04-21 00:00:00
Thor,on,6.6,449326618,2011-04-21 00:00:00
Bolt,ation,6.3,309979994,2008-11-21 00:00:00
Bolt,ly,6.3,309979994,2008-11-21 00:00:00
Bolt,nture,6.3,309979994,2008-11-21 00:00:00
Bolt,dy,6.3,309979994,2008-11-21 00:00:00
G-Force,asy,5.1,292817841,2009-07-21 00:00:00
G-Force,on,5.1,292817841,2009-07-21 00:00:00
G-Force,nture,5.1,292817841,2009-07-21 00:00:00
G-Force,ly,5.1,292817841,2009-07-21 00:00:00
G-Force,dy,5.1,292817841,2009-07-21 00:00:00
Wrath of the Titans,nture,5.5,301000000,2012-03-27 00:00:00
Dark Shadows,dy,5.7,245527149,2012-05-08 00:00:00
Dark Shadows,asy,5.7,245527149,2012-05-08 00:00:00
Mission: Impossible - Rogue Nation,on,7.1,682330139,2015-07-23 00:00:00
Mission: Impossible - Rogue Nation,nture,7.1,682330139,2015-07-23 00:00:00
Mission: Impossible - Rogue Nation,ller,7.1,682330139,2015-07-23 00:00:00
The Wolfman,a,5.5,0,2010-02-11 00:00:00
The Wolfman,or,5.5,0,2010-02-11 00:00:00
The Wolfman,ller,5.5,0,2010-02-11 00:00:00
Bee Movie,ly,5.7,287594577,2007-10-28 00:00:00
Bee Movie,ation,5.7,287594577,2007-10-28 00:00:00
Bee Movie,nture,5.7,287594577,2007-10-28 00:00:00
Bee Movie,dy,5.7,287594577,2007-10-28 00:00:00
Kung Fu Panda 2,ation,6.7,665692281,2011-05-25 00:00:00
Kung Fu Panda 2,ly,6.7,665692281,2011-05-25 00:00:00
The Last Airbender,on,4.7,318502923,2010-06-30 00:00:00
The Last Airbender,nture,4.7,318502923,2010-06-30 00:00:00
The Last Airbender,ly,4.7,318502923,2010-06-30 00:00:00
The Last Airbender,asy,4.7,318502923,2010-06-30 00:00:00
Mission: Impossible III,nture,6.5,397850012,2006-05-03 00:00:00
Mission: Impossible III,on,6.5,397850012,2006-05-03 00:00:00
Mission: Impossible III,ller,6.5,397850012,2006-05-03 00:00:00
White House Down,on,6.4,205366737,2013-06-27 00:00:00
White House Down,a,6.4,205366737,2013-06-27 00:00:00
White House Down,ller,6.4,205366737,2013-06-27 00:00:00
Mars Needs Moms,nture,5.5,38992758,2011-03-09 00:00:00
Mars Needs Moms,ation,5.5,38992758,2011-03-09 00:00:00
Mars Needs Moms,ly,5.5,38992758,2011-03-09 00:00:00
Flushed Away,nture,6.0,64459316,2006-10-22 00:00:00
Flushed Away,ation,6.0,64459316,2006-10-22 00:00:00
Flushed Away,dy,6.0,64459316,2006-10-22 00:00:00
Flushed Away,ly,6.0,64459316,2006-10-22 00:00:00
Pan,nture,5.9,128388320,2015-09-24 00:00:00
Pan,ly,5.9,128388320,2015-09-24 00:00:00
Pan,asy,5.9,128388320,2015-09-24 00:00:00
Mr. Peabody & Sherman,ation,6.7,272912430,2014-02-07 00:00:00
Mr. Peabody & Sherman,nture,6.7,272912430,2014-02-07 00:00:00
Mr. Peabody & Sherman,ly,6.7,272912430,2014-02-07 00:00:00
Troy,nture,6.9,497409852,2004-05-13 00:00:00
Troy,a,6.9,497409852,2004-05-13 00:00:00
Madagascar 3: Europe's Most Wanted,ation,6.4,746921274,2012-06-06 00:00:00
Madagascar 3: Europe's Most Wanted,ly,6.4,746921274,2012-06-06 00:00:00
Die Another Day,nture,5.8,431971116,2002-11-17 00:00:00
Die Another Day,on,5.8,431971116,2002-11-17 00:00:00
Die Another Day,ller,5.8,431971116,2002-11-17 00:00:00
Ghostbusters,on,5.3,229147509,2016-07-14 00:00:00
Ghostbusters,asy,5.3,229147509,2016-07-14 00:00:00
Ghostbusters,dy,5.3,229147509,2016-07-14 00:00:00
Armageddon,on,6.4,553799566,1998-07-01 00:00:00
Armageddon,ller,6.4,553799566,1998-07-01 00:00:00
Armageddon,nce Fiction,6.4,553799566,1998-07-01 00:00:00
Armageddon,nture,6.4,553799566,1998-07-01 00:00:00
Men in Black II,on,6.0,441818803,2002-07-03 00:00:00
Men in Black II,nture,6.0,441818803,2002-07-03 00:00:00
Men in Black II,dy,6.0,441818803,2002-07-03 00:00:00
Men in Black II,nce Fiction,6.0,441818803,2002-07-03 00:00:00
Beowulf,nture,5.5,195735876,2007-11-05 00:00:00
Beowulf,on,5.5,195735876,2007-11-05 00:00:00
Beowulf,ation,5.5,195735876,2007-11-05 00:00:00
Kung Fu Panda 3,on,6.7,521170825,2016-01-23 00:00:00
Kung Fu Panda 3,nture,6.7,521170825,2016-01-23 00:00:00
Kung Fu Panda 3,ation,6.7,521170825,2016-01-23 00:00:00
Kung Fu Panda 3,dy,6.7,521170825,2016-01-23 00:00:00
Kung Fu Panda 3,ly,6.7,521170825,2016-01-23 00:00:00
Mission: Impossible - Ghost Protocol,on,6.8,694713380,2011-12-07 00:00:00
Mission: Impossible - Ghost Protocol,ller,6.8,694713380,2011-12-07 00:00:00
Mission: Impossible - Ghost Protocol,nture,6.8,694713380,2011-12-07 00:00:00
Rise of the Guardians,asy,7.1,306941670,2012-11-21 00:00:00
Rise of the Guardians,ation,7.1,306941670,2012-11-21 00:00:00
Rise of the Guardians,ly,7.1,306941670,2012-11-21 00:00:00
Fun with Dick and Jane,dy,5.9,202026112,2005-12-21 00:00:00
The Last Samurai,a,7.3,456758981,2003-12-05 00:00:00
The Last Samurai,on,7.3,456758981,2003-12-05 00:00:00
The Last Samurai,ory,7.3,456758981,2003-12-05 00:00:00
Exodus: Gods and Kings,nture,5.6,268031828,2014-12-03 00:00:00
Exodus: Gods and Kings,a,5.6,268031828,2014-12-03 00:00:00
Exodus: Gods and Kings,on,5.6,268031828,2014-12-03 00:00:00
Star Trek,nce Fiction,7.4,385680446,2009-05-06 00:00:00
Star Trek,on,7.4,385680446,2009-05-06 00:00:00
Star Trek,nture,7.4,385680446,2009-05-06 00:00:00
Spider-Man,asy,6.8,821708551,2002-05-01 00:00:00
Spider-Man,on,6.8,821708551,2002-05-01 00:00:00
How to Train Your Dragon 2,asy,7.6,609123048,2014-06-12 00:00:00
How to Train Your Dragon 2,on,7.6,609123048,2014-06-12 00:00:00
How to Train Your Dragon 2,nture,7.6,609123048,2014-06-12 00:00:00
How to Train Your Dragon 2,ation,7.6,609123048,2014-06-12 00:00:00
How to Train Your Dragon 2,dy,7.6,609123048,2014-06-12 00:00:00
How to Train Your Dragon 2,ly,7.6,609123048,2014-06-12 00:00:00
Gods of Egypt,asy,5.3,150680864,2016-02-25 00:00:00
Stealth,on,4.9,76932943,2005-07-28 00:00:00
Watchmen,on,7.0,185258983,2009-03-05 00:00:00
Watchmen,ery,7.0,185258983,2009-03-05 00:00:00
Watchmen,nce Fiction,7.0,185258983,2009-03-05 00:00:00
Lethal Weapon 4,on,6.3,285444603,1998-07-10 00:00:00
Lethal Weapon 4,nture,6.3,285444603,1998-07-10 00:00:00
Lethal Weapon 4,dy,6.3,285444603,1998-07-10 00:00:00
Lethal Weapon 4,e,6.3,285444603,1998-07-10 00:00:00
Lethal Weapon 4,ller,6.3,285444603,1998-07-10 00:00:00
Hulk,a,5.3,245360480,2003-06-19 00:00:00
Hulk,on,5.3,245360480,2003-06-19 00:00:00
Hulk,nce Fiction,5.3,245360480,2003-06-19 00:00:00
G.I. Joe: Retaliation,nture,5.4,371876278,2013-03-26 00:00:00
G.I. Joe: Retaliation,on,5.4,371876278,2013-03-26 00:00:00
G.I. Joe: Retaliation,nce Fiction,5.4,371876278,2013-03-26 00:00:00
G.I. Joe: Retaliation,ller,5.4,371876278,2013-03-26 00:00:00
Sahara,on,5.7,119269486,2005-04-06 00:00:00
Sahara,nture,5.7,119269486,2005-04-06 00:00:00
Sahara,dy,5.7,119269486,2005-04-06 00:00:00
Sahara,a,5.7,119269486,2005-04-06 00:00:00
Sahara,ery,5.7,119269486,2005-04-06 00:00:00
Final Fantasy: The Spirits Within,nture,5.9,85131830,2001-07-02 00:00:00
Final Fantasy: The Spirits Within,on,5.9,85131830,2001-07-02 00:00:00
Final Fantasy: The Spirits Within,ation,5.9,85131830,2001-07-02 00:00:00
Final Fantasy: The Spirits Within,asy,5.9,85131830,2001-07-02 00:00:00
Final Fantasy: The Spirits Within,nce Fiction,5.9,85131830,2001-07-02 00:00:00
Final Fantasy: The Spirits Within,ller,5.9,85131830,2001-07-02 00:00:00
Captain America: The First Avenger,on,6.6,370569774,2011-07-22 00:00:00
Captain America: The First Avenger,nture,6.6,370569774,2011-07-22 00:00:00
Captain America: The First Avenger,nce Fiction,6.6,370569774,2011-07-22 00:00:00
The World Is Not Enough,nture,6.0,361832400,1999-11-08 00:00:00
The World Is Not Enough,on,6.0,361832400,1999-11-08 00:00:00
The World Is Not Enough,ller,6.0,361832400,1999-11-08 00:00:00
Master and Commander: The Far Side of the World,nture,6.9,212011111,2003-11-14 00:00:00
The Twilight Saga: Breaking Dawn - Part 2,nture,6.1,829000000,2012-11-13 00:00:00
The Twilight Saga: Breaking Dawn - Part 2,asy,6.1,829000000,2012-11-13 00:00:00
The Twilight Saga: Breaking Dawn - Part 2,a,6.1,829000000,2012-11-13 00:00:00
The Twilight Saga: Breaking Dawn - Part 2,nce,6.1,829000000,2012-11-13 00:00:00
Happy Feet Two,ation,5.8,150406466,2011-11-17 00:00:00
Happy Feet Two,dy,5.8,150406466,2011-11-17 00:00:00
Happy Feet Two,ly,5.8,150406466,2011-11-17 00:00:00
The Incredible Hulk,nce Fiction,6.1,163712074,2008-06-12 00:00:00
The Incredible Hulk,on,6.1,163712074,2008-06-12 00:00:00
The Incredible Hulk,nture,6.1,163712074,2008-06-12 00:00:00
The BFG,nture,6.0,183345589,2016-06-01 00:00:00
The BFG,ly,6.0,183345589,2016-06-01 00:00:00
The BFG,asy,6.0,183345589,2016-06-01 00:00:00
The Revenant,ern,7.3,532950503,2015-12-25 00:00:00
The Revenant,a,7.3,532950503,2015-12-25 00:00:00
The Revenant,nture,7.3,532950503,2015-12-25 00:00:00
The Revenant,ller,7.3,532950503,2015-12-25 00:00:00
Turbo,ation,6.1,282570682,2013-07-11 00:00:00
Turbo,ly,6.1,282570682,2013-07-11 00:00:00
Rango,ation,6.6,245724603,2011-03-02 00:00:00
Rango,dy,6.6,245724603,2011-03-02 00:00:00
Rango,ly,6.6,245724603,2011-03-02 00:00:00
Rango,ern,6.6,245724603,2011-03-02 00:00:00
Rango,nture,6.6,245724603,2011-03-02 00:00:00
Penguins of Madagascar,ly,6.5,373552094,2014-11-22 00:00:00
Penguins of Madagascar,ation,6.5,373552094,2014-11-22 00:00:00
Penguins of Madagascar,nture,6.5,373552094,2014-11-22 00:00:00
Penguins of Madagascar,dy,6.5,373552094,2014-11-22 00:00:00
The Bourne Ultimatum,on,7.3,442824138,2007-08-03 00:00:00
The Bourne Ultimatum,a,7.3,442824138,2007-08-03 00:00:00
The Bourne Ultimatum,ery,7.3,442824138,2007-08-03 00:00:00
The Bourne Ultimatum,ller,7.3,442824138,2007-08-03 00:00:00
Kung Fu Panda,nture,6.9,631744560,2008-06-04 00:00:00
Kung Fu Panda,ation,6.9,631744560,2008-06-04 00:00:00
Kung Fu Panda,ly,6.9,631744560,2008-06-04 00:00:00
Kung Fu Panda,dy,6.9,631744560,2008-06-04 00:00:00
Ant-Man,nce Fiction,7.0,519311965,2015-07-14 00:00:00
Ant-Man,on,7.0,519311965,2015-07-14 00:00:00
Ant-Man,nture,7.0,519311965,2015-07-14 00:00:00
The Hunger Games: Catching Fire,nture,7.4,847423452,2013-11-15 00:00:00
The Hunger Games: Catching Fire,on,7.4,847423452,2013-11-15 00:00:00
The Hunger Games: Catching Fire,nce Fiction,7.4,847423452,2013-11-15 00:00:00
Home,asy,6.8,368871007,2015-03-18 00:00:00
Home,dy,6.8,368871007,2015-03-18 00:00:00
Home,ation,6.8,368871007,2015-03-18 00:00:00
Home,nce Fiction,6.8,368871007,2015-03-18 00:00:00
Home,ly,6.8,368871007,2015-03-18 00:00:00
War of the Worlds,nture,6.2,591739379,2005-06-28 00:00:00
War of the Worlds,ller,6.2,591739379,2005-06-28 00:00:00
War of the Worlds,nce Fiction,6.2,591739379,2005-06-28 00:00:00
Bad Boys II,nture,6.3,273339556,2003-07-18 00:00:00
Bad Boys II,on,6.3,273339556,2003-07-18 00:00:00
Bad Boys II,dy,6.3,273339556,2003-07-18 00:00:00
Bad Boys II,ller,6.3,273339556,2003-07-18 00:00:00
Bad Boys II,e,6.3,273339556,2003-07-18 00:00:00
Puss in Boots,on,6.4,554987477,2011-10-28 00:00:00
Puss in Boots,nture,6.4,554987477,2011-10-28 00:00:00
Puss in Boots,ation,6.4,554987477,2011-10-28 00:00:00
Puss in Boots,ly,6.4,554987477,2011-10-28 00:00:00
Puss in Boots,asy,6.4,554987477,2011-10-28 00:00:00
Salt,on,6.2,293329073,2010-07-21 00:00:00
Salt,ery,6.2,293329073,2010-07-21 00:00:00
Salt,ller,6.2,293329073,2010-07-21 00:00:00
Noah,a,5.6,362637473,2014-03-20 00:00:00
Noah,nture,5.6,362637473,2014-03-20 00:00:00
The Adventures of Tintin,nture,6.7,371940071,2011-10-25 00:00:00
The Adventures of Tintin,ation,6.7,371940071,2011-10-25 00:00:00
The Adventures of Tintin,ery,6.7,371940071,2011-10-25 00:00:00
Harry Potter and the Prisoner of Azkaban,nture,7.7,789804554,2004-05-31 00:00:00
Harry Potter and the Prisoner of Azkaban,asy,7.7,789804554,2004-05-31 00:00:00
Harry Potter and the Prisoner of Azkaban,ly,7.7,789804554,2004-05-31 00:00:00
Australia,a,6.3,49554002,2008-11-18 00:00:00
After Earth,nce Fiction,5.0,243843127,2013-05-30 00:00:00
After Earth,on,5.0,243843127,2013-05-30 00:00:00
After Earth,nture,5.0,243843127,2013-05-30 00:00:00
Dinosaur,ation,6.2,354248063,2000-05-19 00:00:00
Dinosaur,ly,6.2,354248063,2000-05-19 00:00:00
Night at the Museum: Secret of the Tomb,nture,6.1,349424282,2014-12-17 00:00:00
Night at the Museum: Secret of the Tomb,dy,6.1,349424282,2014-12-17 00:00:00
Night at the Museum: Secret of the Tomb,asy,6.1,349424282,2014-12-17 00:00:00
Night at the Museum: Secret of the Tomb,ly,6.1,349424282,2014-12-17 00:00:00
Megamind,ation,6.7,321887208,2010-10-28 00:00:00
Megamind,on,6.7,321887208,2010-10-28 00:00:00
Megamind,dy,6.7,321887208,2010-10-28 00:00:00
Megamind,ly,6.7,321887208,2010-10-28 00:00:00
Megamind,nce Fiction,6.7,321887208,2010-10-28 00:00:00
Harry Potter and the Philosopher's Stone,nture,7.5,976475550,2001-11-16 00:00:00
Harry Potter and the Philosopher's Stone,asy,7.5,976475550,2001-11-16 00:00:00
Harry Potter and the Philosopher's Stone,ly,7.5,976475550,2001-11-16 00:00:00
R.I.P.D.,asy,5.4,61648500,2013-07-18 00:00:00
R.I.P.D.,on,5.4,61648500,2013-07-18 00:00:00
R.I.P.D.,dy,5.4,61648500,2013-07-18 00:00:00
R.I.P.D.,e,5.4,61648500,2013-07-18 00:00:00
Pirates of the Caribbean: The Curse of the Black Pearl,nture,7.5,655011224,2003-07-09 00:00:00
Pirates of the Caribbean: The Curse of the Black Pearl,asy,7.5,655011224,2003-07-09 00:00:00
Pirates of the Caribbean: The Curse of the Black Pearl,on,7.5,655011224,2003-07-09 00:00:00
The Hunger Games: Mockingjay - Part 1,nce Fiction,6.6,752100229,2014-11-18 00:00:00
The Hunger Games: Mockingjay - Part 1,nture,6.6,752100229,2014-11-18 00:00:00
The Hunger Games: Mockingjay - Part 1,ller,6.6,752100229,2014-11-18 00:00:00
The Da Vinci Code,ller,6.5,767820459,2006-05-17 00:00:00
The Da Vinci Code,ery,6.5,767820459,2006-05-17 00:00:00
Rio 2,ation,6.3,500188435,2014-03-19 00:00:00
Rio 2,nture,6.3,500188435,2014-03-19 00:00:00
Rio 2,dy,6.3,500188435,2014-03-19 00:00:00
Rio 2,ly,6.3,500188435,2014-03-19 00:00:00
X2,nture,6.8,407711549,2003-04-24 00:00:00
X2,on,6.8,407711549,2003-04-24 00:00:00
X2,nce Fiction,6.8,407711549,2003-04-24 00:00:00
X2,ller,6.8,407711549,2003-04-24 00:00:00
Fast Five,on,7.1,626137675,2011-04-20 00:00:00
Fast Five,ller,7.1,626137675,2011-04-20 00:00:00
Fast Five,e,7.1,626137675,2011-04-20 00:00:00
Sherlock Holmes: A Game of Shadows,nture,7.0,334615000,2011-11-22 00:00:00
Sherlock Holmes: A Game of Shadows,on,7.0,334615000,2011-11-22 00:00:00
Sherlock Holmes: A Game of Shadows,e,7.0,334615000,2011-11-22 00:00:00
Sherlock Holmes: A Game of Shadows,ery,7.0,334615000,2011-11-22 00:00:00
Clash of the Titans,nture,5.6,232713139,2010-04-01 00:00:00
Clash of the Titans,asy,5.6,232713139,2010-04-01 00:00:00
Clash of the Titans,on,5.6,232713139,2010-04-01 00:00:00
Total Recall,on,7.1,261317921,1990-06-01 00:00:00
Total Recall,nture,7.1,261317921,1990-06-01 00:00:00
Total Recall,nce Fiction,7.1,261317921,1990-06-01 00:00:00
The 13th Warrior,nture,6.4,61698899,1999-08-27 00:00:00
The 13th Warrior,asy,6.4,61698899,1999-08-27 00:00:00
The 13th Warrior,on,6.4,61698899,1999-08-27 00:00:00
The Bourne Legacy,on,6.0,276572938,2012-08-08 00:00:00
The Bourne Legacy,ller,6.0,276572938,2012-08-08 00:00:00
Batman & Robin,on,4.2,238207122,1997-06-20 00:00:00
Batman & Robin,e,4.2,238207122,1997-06-20 00:00:00
Batman & Robin,asy,4.2,238207122,1997-06-20 00:00:00
How the Grinch Stole Christmas,ly,6.2,345141403,2000-11-17 00:00:00
How the Grinch Stole Christmas,dy,6.2,345141403,2000-11-17 00:00:00
How the Grinch Stole Christmas,asy,6.2,345141403,2000-11-17 00:00:00
The Day After Tomorrow,on,6.2,544272402,2004-05-26 00:00:00
The Day After Tomorrow,nture,6.2,544272402,2004-05-26 00:00:00
The Day After Tomorrow,nce Fiction,6.2,544272402,2004-05-26 00:00:00
The Day After Tomorrow,ller,6.2,544272402,2004-05-26 00:00:00
Mission: Impossible II,nture,5.9,546388105,2000-05-24 00:00:00
Mission: Impossible II,on,5.9,546388105,2000-05-24 00:00:00
Mission: Impossible II,ller,5.9,546388105,2000-05-24 00:00:00
The Perfect Storm,a,6.2,325756637,2000-03-15 00:00:00
Fantastic 4: Rise of the Silver Surfer,nture,5.4,289047763,2007-06-13 00:00:00
Fantastic 4: Rise of the Silver Surfer,asy,5.4,289047763,2007-06-13 00:00:00
Fantastic 4: Rise of the Silver Surfer,on,5.4,289047763,2007-06-13 00:00:00
Fantastic 4: Rise of the Silver Surfer,ller,5.4,289047763,2007-06-13 00:00:00
Life of Pi,nture,7.2,609016565,2012-11-20 00:00:00
Life of Pi,a,7.2,609016565,2012-11-20 00:00:00
Life of Pi,on,7.2,609016565,2012-11-20 00:00:00
Ghost Rider,ller,5.2,228738393,2007-02-16 00:00:00
Ghost Rider,on,5.2,228738393,2007-02-16 00:00:00
Ghost Rider,asy,5.2,228738393,2007-02-16 00:00:00
Ghost Rider,or,5.2,228738393,2007-02-16 00:00:00
Jason Bourne,on,5.9,415484914,2016-07-27 00:00:00
Jason Bourne,ller,5.9,415484914,2016-07-27 00:00:00
Charlie's Angels: Full Throttle,on,5.2,259175788,2003-06-27 00:00:00
Charlie's Angels: Full Throttle,nture,5.2,259175788,2003-06-27 00:00:00
Charlie's Angels: Full Throttle,dy,5.2,259175788,2003-06-27 00:00:00
Prometheus,nce Fiction,6.3,403170142,2012-05-30 00:00:00
Prometheus,nture,6.3,403170142,2012-05-30 00:00:00
Prometheus,ery,6.3,403170142,2012-05-30 00:00:00
Stuart Little 2,ly,5.4,169956806,2002-07-19 00:00:00
Stuart Little 2,nture,5.4,169956806,2002-07-19 00:00:00
Stuart Little 2,ation,5.4,169956806,2002-07-19 00:00:00
Stuart Little 2,dy,5.4,169956806,2002-07-19 00:00:00
Elysium,nce Fiction,6.4,286140700,2013-08-07 00:00:00
Elysium,on,6.4,286140700,2013-08-07 00:00:00
Elysium,a,6.4,286140700,2013-08-07 00:00:00
Elysium,ller,6.4,286140700,2013-08-07 00:00:00
The Chronicles of Riddick,on,6.3,115772733,2004-06-11 00:00:00
The Chronicles of Riddick,nce Fiction,6.3,115772733,2004-06-11 00:00:00
RoboCop,on,5.7,242688965,2014-01-30 00:00:00
RoboCop,nce Fiction,5.7,242688965,2014-01-30 00:00:00
Speed Racer,on,5.7,93945766,2008-05-09 00:00:00
Speed Racer,ly,5.7,93945766,2008-05-09 00:00:00
Speed Racer,nce Fiction,5.7,93945766,2008-05-09 00:00:00
How Do You Know,dy,4.9,48668907,2010-12-17 00:00:00
How Do You Know,a,4.9,48668907,2010-12-17 00:00:00
How Do You Know,nce,4.9,48668907,2010-12-17 00:00:00
Knight and Day,on,5.9,261930431,2010-06-15 00:00:00
Knight and Day,dy,5.9,261930431,2010-06-15 00:00:00
Oblivion,on,6.4,286168572,2013-04-10 00:00:00
Oblivion,nce Fiction,6.4,286168572,2013-04-10 00:00:00
Oblivion,nture,6.4,286168572,2013-04-10 00:00:00
Oblivion,ery,6.4,286168572,2013-04-10 00:00:00
Star Wars: Episode III - Revenge of the Sith,nce Fiction,7.1,850000000,2005-05-17 00:00:00
Star Wars: Episode III - Revenge of the Sith,nture,7.1,850000000,2005-05-17 00:00:00
Star Wars: Episode III - Revenge of the Sith,on,7.1,850000000,2005-05-17 00:00:00
Star Wars: Episode II - Attack of the Clones,nture,6.4,649398328,2002-05-15 00:00:00
Star Wars: Episode II - Attack of the Clones,on,6.4,649398328,2002-05-15 00:00:00
Star Wars: Episode II - Attack of the Clones,nce Fiction,6.4,649398328,2002-05-15 00:00:00
"Monsters, Inc.",ation,7.5,562816256,2001-11-01 00:00:00
"Monsters, Inc.",dy,7.5,562816256,2001-11-01 00:00:00
"Monsters, Inc.",ly,7.5,562816256,2001-11-01 00:00:00
The Wolverine,on,6.3,415440673,2013-07-23 00:00:00
The Wolverine,nce Fiction,6.3,415440673,2013-07-23 00:00:00
The Wolverine,nture,6.3,415440673,2013-07-23 00:00:00
The Wolverine,asy,6.3,415440673,2013-07-23 00:00:00
Star Wars: Episode I - The Phantom Menace,nture,6.3,924317558,1999-05-19 00:00:00
Star Wars: Episode I - The Phantom Menace,on,6.3,924317558,1999-05-19 00:00:00
Star Wars: Episode I - The Phantom Menace,nce Fiction,6.3,924317558,1999-05-19 00:00:00
The Croods,nture,6.8,585178928,2013-03-20 00:00:00
The Croods,ation,6.8,585178928,2013-03-20 00:00:00
The Croods,dy,6.8,585178928,2013-03-20 00:00:00
The Croods,ly,6.8,585178928,2013-03-20 00:00:00
